lable	test1_a
1	看开头我还说我怎么能刷到这个！！！
0	我服了爸爸。。
1	但我的第一反应其实是办公室里的，那么多人，没有一个出于好心提醒你，或者暗示你之类的，嗯，也很内心复杂吧，职场啊。
1	我以为吹出来是5
0	去年有朋友要做也是两个医生一个说门诊就给做一个说要做手术为什么不同医生不同处理
1	我也最喜欢那个绿色的，其他颜色不得劲
1	一大早的，我的乳腺通畅了
1	这个饮料有股子很奇怪的味道一喝就很反胃
1	并不认为被很多人追是一种幸，屏蔽掉不必要的“垃圾”，不是更好吗？
1	学会了加水喝哈哈哈
1	以前很爱喝，后来不喝了，它糖含量太高了，身体不能承受之重啊！
0	不太清楚，当时急诊送来的我在台上跟另一台手术，还是昨晚夜班写病程才看到原来是因为家暴
1	汶川大地震我还在幼儿园好像是有征兆就是有一天下午突然天就黑了然后没两天就地震了大人们都以为是日全食而且重庆震感特别明显跟四川接壤的区县都垮掉了而且我们在主城距离地震带三百多但是震感就是睡觉都能摇醒我就是在幼儿园睡午觉
1	很奇怪完全玄学我以前黄毛被搭讪还遇到过那种混混现在黑头发了倒是不怎么遇到了只遇到一次还是穿那种修身的衣服一个男的过来说认识认识救命
1	哈哈哈，我爱喝，酸的提神
1	就这视频得用多少照片
1	是不是太累了要不今晚别学习了，休息一下
1	不会只有我注意到了吧？
1	蛙趣，学到了学到了，直接满分
1	驴来了都得摇摇头
1	看着符合自己审美的人，在单身情况下，不搭讪怎么认识呀
0	煎药的会拿走你的名贵药材不是道听途说哦
0	老子兄弟来来来干了这碗王老吉，咱们就是一辈子的好兄弟了
1	没点实力谁敢啊，要不然也是保不住
1	技能一合着是点满了
1	不能不吃，是少吃，不吃的话会导致身体内分泌啥的混乱。
1	今年陪我看雪
1	在酒吧这类型的第一个搭讪
1	我就知道是诡计多端的背单词的
1	我属于第一点年龄成迷
0	这种都是要钱的！而且不保证有没有病啊！
1	汶川大地震的时候，我们正在打麻将，然后我们跑出去的时候，我看到麻将馆门口假山里面的水就跟烧开的开水一样的在沸腾
0	破防得太明显了
1	他破防的像教科书一样
0	是个红白色的盒子，旁边有个泡脚的图，好像是秀什么丽的店，记不全了
1	就跟大帅哥只可远观一样，帅哥向你走过来你都害怕
1	我考试要是想到捆绑他就完蛋了
1	考试记得用红笔写！！！正确率高，大彻大悟啊
0	玩王者遇见一个男的，知道我区是10之后就对我说“我要当你一个人的舔狗，我要让你真正的喜欢上我”我说大可不必，你也别总是称自己是舔狗。
1	因为太有礼貌了哈哈哈哈
1	我已经不会上当了！直接看最后
0	《装深情男被拒后破防了》
1	一定是会看脸看值不值得花费心思看外观评估生活圈子重叠度,?
0	这是个好办法
1	我每次都会认真的看完！可结果呢！！！我上了好几次歹毒的大当了
1	我想起来给娃改名，我考公给娃起名太土了，我又觉得起名不能太满，然后去户籍所，人家说没有合理理由改不了，我问他什么是合理理由，他说与家中长辈重名的，我盘了一下，说没有直系重名的，他看了我一眼，我想抽自己嘴巴子，然后就顺利改了
0	哈哈哈我刷都过
1	以前初中也是不给学生打包外卖的食物进学校，但是如果用红色塑料袋装着就不会拦都让进，当时只觉得很神奇，因为薄薄的塑料袋其实一眼就能看出里面装的东西是什么
1	问一下，拿来调酒可以吗
1	平原几乎木有地震我们西安也是不过离四川太近所以四川的地震大一些的时候我们会有震感
1	韩剧看多后遗症
1	好喜欢你的文字，想和姐妹这样的人做朋友，仔细一看还是阿米！！！
1	刚刚搁丹丹刷着你
0	所以我会在第2张用“哦”来结束
1	可怕，老师没教过啊
1	哈哈哈哈最后骂的好爽，乳腺都通了
1	公车能公然逃票
1	原来如此，是我方法不对
1	说的对，感觉比较成熟不太好接近，可能认识以后就不一样了
1	所以这样搭讪的男生很搞不懂看不见脸就搭讪
1	口腔溃疡真不错，每次口腔溃疡我必须来一瓶青桔口味的！！
1	你怎么知道我在学校我买了两箱
1	裂开又合上了，那人掉进去了怎么办
1	我同事每天跟一个男的打视频，休息的时候打麻将，打麻将。
1	搞不清他们的脑回路，我遇到过，10年没联系本来也不熟的高中男同学突然找我尬聊问我玩什么游戏，我说开心消消乐（我真玩开心消消乐），他下载了开心消消乐说关卡这么难我怎么打过去，吓得我给他删了
1	学会了，以后门门考满分
1	我小的时候经常做那种梦，就是走在路上突然一下地面开裂掉进去，一直往下坠却触不到底
1	我们也是用的这首歌做的婚礼开场
1	我只被搭讪过三次前两次都是不知死活的高中生最后一次是一个富二代有时候两个男生经过我会看到其中一个会碰另一个示意看我但是很少很少被要联系方式我也不是图中那种也不是御姐型我为此还纳闷过
0	效率也不太高感觉
0	好家伙，吹满脸
0	代糖！代糖！代糖！
1	虽然但是我也觉得有点鸡肋
1	挂个牌子10元一次估计一小时能赚个100-200
1	太棒了吧真的很喜欢这首歌
1	我以为吃瓜呢合着你让我来记单词的啊
1	啊？这个模特是我高中同学
1	一个人上网真的很无助
0	这种帖子好多
1	同感，完全表达了我的内心，感觉你语言表达能力好强，我就是这样但我表达不出来聊天记录也看得出来好会说好会怼，而且感觉得出来是个内心世界强大自我认同率高的女孩纸
1	你不考虑吗！
1	肯定是个美女，还这么苗条，真厉害
0	我不遵守原则，……
1	谁也不是大冤种，谁也不想被别人说普信
1	被男生搭讪的一般都是甜妹子，外表看起来没什么攻击性。
1	我说我怎么错了，改答案方法错了好多年
1	地震来之前会有声音就跟卡车过路似的很多人都不信
1	我说我副驾没人啊我都感受到了交警叔叔的无语，赶紧说，对对对最后扣了3分放我走了，让我下次开慢点
1	这糖含量太多了，喝多了容易死
1	有一次我老公骑电动车带我，给交警拦了，交警说是带了个小孩吧，我老公说是，然后就放我们走了
1	我小时候喜欢，但是现在觉得甜了些，希望能有减糖版的
0	早晚这个可以早上擦脸不
1	羡慕别人一点就通好聪明，不像我榆木脑袋
1	这下的不是雪，是从地球起源开始存在的水
1	我又吃了一堑。
1	孕反全靠水溶缓解
1	大地震好恐怖
1	我以前超级喜欢喝，目前感觉好多店没这个麦了
1	同学们同学们注意看了！这里有个超典型的例子！
0	这种直接冷处理，好恶
1	回国混不下去是有原因的
1	这是我的熬夜福报
0	想起新年我们放烟花
1	救命，感觉不举办婚礼会遗憾了呢
1	大学规定是不可以开电车进学校的，因为宿舍离校门很远，还是不死心的问了保安，保安说学校不给学生开电车进去，话锋一转又说但是只要你能刷脸进去，谁知道你是开车进还是走路进
1	我靠评论区好吓人
1	终于有人发现这个神仙水了吗？我胃胀气试了好多方法吃药都没用，喝了瓶这个，立马好了！
1	一整个村都消失了
1	哈哈哈绝了她翻转的时候我大脑都停滞了
1	口腔溃疡是真的
1	想多了，好看且看起来很优渥姑娘是百分百大把人追的
1	这种事要花钱解决了
1	如果把时间线拉长，其实地面沧海桑田的变迁就跟海浪一样的连绵不绝
1	我就说小红书能学到真东西
1	看得我好害怕谁懂
1	我在四川听北川当地人说的，看着山移动，就是开了又合上了，北川县城里好多房子都沉下去了
0	东成160的比这个好用但是没这个洋气
1	那个100别的我不敢说，但是口腔溃疡，绝对好使
1	什么深夜有感而发
1	舒服了谢谢你教英语的
0	你意思是叫这个名字就搭讪是吧
1	请问以山为背景的场景是在哪里
1	我也真的听不懂暗示
1	我也是，买饮料的时候80%都会选它
1	之前我们的监考员会用手指敲一下扶手
1	一般都是小孩这一天已经看过该写作业了，知道不在那个能看的时间才会问，平时家长为了让她懂规矩不会给看，但是自己孩子有时候想看也不想念叨她哇
1	小时候觉得报喝，我喜欢喝维他柠檬茶，不过都是加了很多糖。
0	《都是我们身上的》《你腿短就行》
1	说实话我觉得他挺帅的后来我和我初恋分手我还老和我朋友偷瞄他
1	这不是助纣为虐吗
1	我懂下这种雪的时候我就会在晚上的灯下面抬头站很久
1	原来是这样！！
1	全国硕士研究生…
1	审美不一样。
0	我们公司的吹风机
0	我们这不会有时候带着孩子都超高很大了也不用给自己看一眼继续开车
1	不会，因为成本太太太太太太便宜了
1	只要不想着让对方为你承担责任一般来说没有原则性问题工作人员都不会为难的
0	真的，我之前一个高中朋友就是，大学的时候联系了一段时间，然后他有一次叫我发语音，我不发，他突然来一句“我是在跟哑巴谈吧”，我当时就是一脸懵逼，我可以肯定他都没跟我表白过，也没说过喜欢我，我们就是很正常的朋友之间的聊天，一整个莫名其妙
1	这个背影确实给人不好掌控的感觉，但不是因为有气质，是因为穿搭非常前卫。如果你把这身衣服换成旗袍，就会有很多人来搭讪，你能说穿旗袍让你没气质吗？正确的拿气质举例的穿着应当是晚礼服，比如穿了一条黑色鱼尾连衣裙
1	这个博主不是讲经济学的嘛哈哈哈，咱老师之前上课放过他的视频哈哈哈
1	虽然我也普但是感觉不化妆或者不打扮出门反而更多人搭话
1	我爷去世了，我记得都销户了，我妈去柜台取钱，什么都没说，钱很容易都取出来了，
1	感觉有的不一定是暗示吧，只是想让你仿佛确认，人家可能并没那个意思
0	天鹅肉不会是指你自己吧？
1	我去，高端解释
1	啊这男的还在幻想你喜欢他笑飞
1	还好我直接划到最后
1	哈哈哈我要笑死了这男的真的乐子
1	这让长在南方20几年了还没见过雪的孩子狠狠羡慕了
0	光头发就要捯饬四十分钟的高贵女孩
1	屁，那个过世的，现在都是防保科+社区+派出所三证合一，哪有嘴巴上说的
1	我也是，我怕给他骂爽了，打那么几个还磨损我肌腱呢，一点儿都别来沾我
1	他们是懂人情世故的
1	怪不得小时候人们老说规矩是死的，人是活的
1	期待一手无糖版
1	妈耶，快来学
1	哈哈哈好歹毒
1	我各项都不差就是没有搭讪的，后来觉得也是好事，在男生眼里我可能是那种不好搞定的人吧
1	口腔溃疡是真的
1	不对劲，为啥你两张卷子题目不一样呢？明显不是同一套卷子
1	我暗恋你了一年
1	我被知识强奸了
1	看到后面悬着的心终于放下了
0	这一点我一定告诉给我儿子。
1	开始无语了，因为碰上过一毛一样的男子。
0	所以我觉得非常耻辱
1	之前在酒店餐厅上班，因为我们酒店接机组的，他们不吃饭的话可以叠加换东西，当时一条中华是1000，他们几天不吃饭就能换了，有天我上晚班，有个人要换两条中华送人，我说我不太建议你换这个，不是很划算，你可以看看别的，她懂了！
